an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
04-Jul-2023 16:08:36,,https://nsearchives.nseindia.com/corporate/HDFCBANK_04072023160836_SELossofSC04072023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:15,04072023160836,04-Jul-2023 16:08:51,-,False,,,105546179,Banks,INE040A01018,HDFC Bank Limited,2023-07-04 16:08:36,HDFCBANK
03-Jul-2023 14:10:55,,https://nsearchives.nseindia.com/corporate/HDFCBANK_03072023141055_SELossofSC03072023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:15,03072023141055,03-Jul-2023 14:11:10,-,False,,,105545045,Banks,INE040A01018,HDFC Bank Limited,2023-07-03 14:10:55,HDFCBANK
01-Jul-2023 07:35:19,,https://nsearchives.nseindia.com/corporate/HDFCBANK_01072023073519_SEEffectiveDateJuly12023.pdf,HDFC Bank Limited has informed the Exchange about Amalgamation/Merger,,,Amalgamation/Merger,00:00:03,01072023073519,01-Jul-2023 07:35:22,-,False,,,105544245,Banks,INE040A01018,HDFC Bank Limited,2023-07-01 07:35:19,HDFCBANK
30-Jun-2023 22:22:13,,https://nsearchives.nseindia.com/corporate/HDFCBANK_30062023222213_SEintimationDirectorsChange.pdf,HDFC Bank Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:03,30062023222213,30-Jun-2023 22:22:16,-,False,,,105544049,Banks,INE040A01018,HDFC Bank Limited,2023-06-30 22:22:13,HDFCBANK
30-Jun-2023 22:16:05,,https://nsearchives.nseindia.com/corporate/HDFCBANK_30062023221605_SEintimationOutcomeAGMdateUpdated.pdf,"HDFC Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 30, 2023.",,,Outcome of Board Meeting,00:00:05,30062023221605,30-Jun-2023 22:16:10,-,False,,,105544044,Banks,INE040A01018,HDFC Bank Limited,2023-06-30 22:16:05,HDFCBANK
30-Jun-2023 22:08:59,,https://nsearchives.nseindia.com/corporate/HDFCBANK_30062023220859_20230629DraftSEIntimationforOutcomeofBoardMeeting.pdf,"HDFC Bank Limited has informed the Exchange regarding Disclosure under Regulations 30, 42 and 60 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",,,Amalgamation/Merger,00:00:05,30062023220859,30-Jun-2023 22:09:04,-,False,,,105544041,Banks,INE040A01018,HDFC Bank Limited,2023-06-30 22:08:59,HDFCBANK
30-Jun-2023 15:31:37,,https://nsearchives.nseindia.com/corporate/HDFCBANK_30062023153137_SEIntimationHDFCERGO30jun2023.pdf,"HDFC Bank Limited has informed the Exchange regarding Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended   acquisition of stake in HDFC ERGO General Insurance Company Limited",,,Amalgamation/Merger,00:00:06,30062023153137,30-Jun-2023 15:31:43,-,False,,,105543260,Banks,INE040A01018,HDFC Bank Limited,2023-06-30 15:31:37,HDFCBANK
28-Jun-2023 22:44:57,,https://nsearchives.nseindia.com/corporate/HDFCBANK_28062023224457_SEIntimationHDFCLife.pdf,"HDFC Bank Limited has informed the Exchange regarding Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended   acquisition of stake in HDFC Life Insurance Company Limited",,,Amalgamation/Merger,00:00:03,28062023224457,28-Jun-2023 22:45:00,-,False,,,105541375,Banks,INE040A01018,HDFC Bank Limited,2023-06-28 22:44:57,HDFCBANK
27-Jun-2023 20:31:34,,https://nsearchives.nseindia.com/corporate/HDFCBANK_27062023203134_SEIntimationCredilarelaxation.pdf,"HDFC Bank Limited has informed the Exchange regarding Composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation Limited with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:05,27062023203134,27-Jun-2023 20:31:39,-,False,,,105540092,Banks,INE040A01018,HDFC Bank Limited,2023-06-27 20:31:34,HDFCBANK
27-Jun-2023 20:23:10,,https://nsearchives.nseindia.com/corporate/HDFCBANK_27062023202310_SEIntimationEffectivedate.pdf,"HDFC Bank Limited has informed the Exchange regarding Composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation Limited with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:03,27062023202310,27-Jun-2023 20:23:13,-,False,,,105540088,Banks,INE040A01018,HDFC Bank Limited,2023-06-27 20:23:10,HDFCBANK
27-Jun-2023 14:29:53,,https://nsearchives.nseindia.com/corporate/HDFCBANK_27062023142953_SELossofSC27062023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:04,27062023142953,27-Jun-2023 14:29:57,-,False,,,105539703,Banks,INE040A01018,HDFC Bank Limited,2023-06-27 14:29:53,HDFCBANK
26-Jun-2023 14:44:07,,https://nsearchives.nseindia.com/corporate/HDFCBANK_26062023144407_SELossofSC26062023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:05,26062023144407,26-Jun-2023 14:44:12,-,False,,,105538516,Banks,INE040A01018,HDFC Bank Limited,2023-06-26 14:44:07,HDFCBANK
24-Jun-2023 10:04:49,,https://nsearchives.nseindia.com/corporate/HDFCBANK_24062023100449_SEIntimationIRDAI230623.pdf,"HDFC Bank Limited has informed the Exchange about Approval from Insurance Regulatory and Development Authority of India ( IRDAI ) for acquisition of shares of HDFC Life Insurance Company Limited ( HDFC Life ) and HDFC ERGO General Insurance Company Limited ( HDFC ERGO ) by HDFC Limited and for transfer of entire shareholding of HDFC Limited in HDFC Life and HDFC ERGO to HDFC Bank Limited, in terms of Section 6A of the Insurance Act, 1938",,,Amalgamation/Merger,00:00:05,24062023100449,24-Jun-2023 10:04:54,-,False,,,105537843,Banks,INE040A01018,HDFC Bank Limited,2023-06-24 10:04:49,HDFCBANK
21-Jun-2023 21:52:02,,https://nsearchives.nseindia.com/corporate/HDFCBANK_21062023215202_SEIntimationWarrants210623.pdf,"HDFC Bank Limited has informed the Exchange about Relaxation of Rule 19(2)(b) of the Securities Contracts (Regulation) Rules, 1957 ( SCRR ) for listing of warrants",,,Amalgamation/Merger,00:00:12,21062023215202,21-Jun-2023 21:52:14,-,False,,,105535635,Banks,INE040A01018,HDFC Bank Limited,2023-06-21 21:52:02,HDFCBANK
20-Jun-2023 20:54:52,,https://nsearchives.nseindia.com/corporate/HDFCBANK_20062023205452_CCIapproval20jun2023.pdf,HDFC Bank Limited has informed the Exchange about Approval from Competition Commission of India for acquisition of shares by HDFC Limited in HDFC Life Insurance Company and HDFC ERGO General Insurance Company Limited,,,Amalgamation/Merger,00:00:04,20062023205452,20-Jun-2023 20:54:56,-,False,,,105534681,Banks,INE040A01018,HDFC Bank Limited,2023-06-20 20:54:52,HDFCBANK
20-Jun-2023 14:45:24,,https://nsearchives.nseindia.com/corporate/HDFCBANK_20062023144524_SELossofSC20062023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:12,20062023144524,20-Jun-2023 14:45:36,-,False,,,105534318,Banks,INE040A01018,HDFC Bank Limited,2023-06-20 14:45:24,HDFCBANK
19-Jun-2023 23:32:33,,https://nsearchives.nseindia.com/corporate/HDFCBANK_19062023233233_HDFCBankCredilaSEintimation190623.pdf,"HDFC Bank Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended ( SEBI Listing Regulations )   sale of stake in HDFC Credila Financial Services Limited'.",,,Updates,00:00:04,19062023233233,19-Jun-2023 23:32:37,-,False,,,105533949,Banks,INE040A01018,HDFC Bank Limited,2023-06-19 23:32:33,HDFCBANK
19-Jun-2023 21:06:39,,https://nsearchives.nseindia.com/corporate/HDFCBANK_19062023210639_SEESOP19062023.pdf,HDFC Bank Limited has informed the Exchange regarding Allotment of 2518650  Shares.,,,ESOP/ESOS/ESPS,00:00:04,19062023210639,19-Jun-2023 21:06:43,-,False,,,105533659,Banks,INE040A01018,HDFC Bank Limited,2023-06-19 21:06:39,HDFCBANK
19-Jun-2023 14:18:42,,https://nsearchives.nseindia.com/corporate/HDFCBANK_19062023141842_SELossofSC19062023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:04,19062023141842,19-Jun-2023 14:18:46,-,False,,,105533366,Banks,INE040A01018,HDFC Bank Limited,2023-06-19 14:18:42,HDFCBANK
16-Jun-2023 22:16:51,,https://nsearchives.nseindia.com/corporate/HDFCBANK_16062023221651_SchemeupdateCPapproval.pdf,"HDFC Bank Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of the SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015'.",,,Updates,00:00:05,16062023221651,16-Jun-2023 22:16:56,-,False,,,105532330,Banks,INE040A01018,HDFC Bank Limited,2023-06-16 22:16:51,HDFCBANK
16-Jun-2023 18:07:29,,https://nsearchives.nseindia.com/corporate/HDFCBANK_16062023180729_FINALASCRRevised31mar2023.pdf,"HDFC Bank Limited has informed the Exchange regarding 'Revised Annual Secretarial Compliance Report of the Bank for the year ended March 31, 2023 as per Regulation 24A of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",,,Updates,00:00:03,16062023180729,16-Jun-2023 18:07:32,-,False,,,105532210,Banks,INE040A01018,HDFC Bank Limited,2023-06-16 18:07:29,HDFCBANK
12-Jun-2023 16:17:32,,https://nsearchives.nseindia.com/corporate/HDFCBANK_12062023161732_SELossofSC12062023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:04,12062023161732,12-Jun-2023 16:17:36,-,False,,,105528417,Banks,INE040A01018,HDFC Bank Limited,2023-06-12 16:17:32,HDFCBANK
12-Jun-2023 16:04:49,,https://nsearchives.nseindia.com/corporate/HDFCBANK_12062023160449_SEPostalBallotResult12062023.pdf,"HDFC Bank Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",,,Shareholders meeting,00:00:03,12062023160449,12-Jun-2023 16:04:52,-,False,,,105528407,Banks,INE040A01018,HDFC Bank Limited,2023-06-12 16:04:49,HDFCBANK
07-Jun-2023 19:38:24,,https://nsearchives.nseindia.com/corporate/HDFCBANK_07062023193824_SEintimationAnalyst7June2023.pdf,HDFC Bank Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:04,07062023193824,07-Jun-2023 19:38:28,-,False,,,105525745,Banks,INE040A01018,HDFC Bank Limited,2023-06-07 19:38:24,HDFCBANK
05-Jun-2023 13:50:43,,https://nsearchives.nseindia.com/corporate/HDFCBANK_05062023135043_SELossofSC05062023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:08,05062023135043,05-Jun-2023 13:50:51,-,False,,,105523511,Banks,INE040A01018,HDFC Bank Limited,2023-06-05 13:50:43,HDFCBANK
02-Jun-2023 18:50:01,,https://nsearchives.nseindia.com/corporate/HDFCBANK_02062023185001_SEintimationAnalyst2June2023_2.pdf,HDFC Bank Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:05,02062023185001,02-Jun-2023 18:50:06,-,False,,,105522537,Banks,INE040A01018,HDFC Bank Limited,2023-06-02 18:50:01,HDFCBANK
02-Jun-2023 16:55:46,,https://nsearchives.nseindia.com/corporate/HDFCBANK_02062023165546_SEintimationAnalyst2June2023.pdf,HDFC Bank Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:03,02062023165546,02-Jun-2023 16:55:49,-,False,,,105522385,Banks,INE040A01018,HDFC Bank Limited,2023-06-02 16:55:46,HDFCBANK
30-May-2023 12:08:46,,https://nsearchives.nseindia.com/corporate/HDFCBANK_30052023120846_SELossofSC30052023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:05,30052023120846,30-May-2023 12:08:51,-,False,,,105516899,Banks,INE040A01018,HDFC Bank Limited,2023-05-30 12:08:46,HDFCBANK
29-May-2023 19:48:26,,https://nsearchives.nseindia.com/corporate/HDFCBANK_29052023194826_SEESOP29May2023.pdf,HDFC Bank Limited has informed the Exchange regarding Allotment of 1274210  Shares.,,,ESOP/ESOS/ESPS,00:00:07,29052023194826,29-May-2023 19:48:33,-,False,,,105515757,Banks,INE040A01018,HDFC Bank Limited,2023-05-29 19:48:26,HDFCBANK
29-May-2023 18:39:21,,https://nsearchives.nseindia.com/corporate/HDFCBANK_29052023183921_SEintimationAnalyst29May2023.pdf,HDFC Bank Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:07,29052023183921,29-May-2023 18:39:28,-,False,,,105515543,Banks,INE040A01018,HDFC Bank Limited,2023-05-29 18:39:21,HDFCBANK
26-May-2023 21:25:46,,https://nsearchives.nseindia.com/corporate/HDFCBANK_26052023212546_SchemeupdateHCAL26May2023.pdf,"HDFC Bank Limited has informed the Exchange regarding Proposed composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation Limited, with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:17,26052023212546,26-May-2023 21:26:03,-,False,,,105512979,Banks,INE040A01018,HDFC Bank Limited,2023-05-26 21:25:46,HDFCBANK
26-May-2023 19:04:09,,https://nsearchives.nseindia.com/corporate/HDFCBANK_26052023190409_SEintimationanalyst26May2023.pdf,HDFC Bank Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:09,26052023190409,26-May-2023 19:04:18,-,False,,,105512728,Banks,INE040A01018,HDFC Bank Limited,2023-05-26 19:04:09,HDFCBANK
26-May-2023 16:48:17,,https://nsearchives.nseindia.com/corporate/HDFCBANK_26052023164817_FINAL9PlatformsStockexchangedisclosure.pdf,"HDFC Bank Limited has informed the Exchange about disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",,,Acquisition,00:00:20,26052023164817,26-May-2023 16:48:37,-,False,,,105512249,Banks,INE040A01018,HDFC Bank Limited,2023-05-26 16:48:17,HDFCBANK
25-May-2023 14:03:56,,https://nsearchives.nseindia.com/corporate/HDFCBANK_25052023140356_ASCR_31mar2023.pdf,"Annual Secretarial Compliance Report of the Bank for the year ended March 31, 2023 as per Regulation 24A of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",,,Annual Secretarial Compliance Report,00:00:08,25052023140356,25-May-2023 14:04:04,-,False,,,105509948,Banks,INE040A01018,HDFC Bank Limited,2023-05-25 14:03:56,HDFCBANK
24-May-2023 20:05:33,,https://nsearchives.nseindia.com/corporate/HDFCBANK_24052023200533_SEintimationanalystoutcome24052023.pdf,HDFC Bank Limited has informed the Exchange about Presentation,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:04,24052023200533,24-May-2023 20:05:37,-,False,,,105509077,Banks,INE040A01018,HDFC Bank Limited,2023-05-24 20:05:33,HDFCBANK
24-May-2023 19:42:38,,https://nsearchives.nseindia.com/corporate/HDFCBANK_24052023194238_SchemeupdateHDFCAMCapproval_24may2023.pdf,"HDFC Bank Limited has informed the Exchange regarding Proposed composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation Limited, with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:04,24052023194238,24-May-2023 19:42:42,-,False,,,105509050,Banks,INE040A01018,HDFC Bank Limited,2023-05-24 19:42:38,HDFCBANK
23-May-2023 14:09:55,,https://nsearchives.nseindia.com/corporate/HDFCBANK_23052023140955_SELossofSC23052023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:02,23052023140955,23-May-2023 14:09:57,-,False,,,105506728,Banks,INE040A01018,HDFC Bank Limited,2023-05-23 14:09:55,HDFCBANK
22-May-2023 20:46:40,,https://nsearchives.nseindia.com/corporate/HDFCBANK_22052023204640_SEintimationanalystday24May2023Intimation.pdf,HDFC Bank Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:04,22052023204640,22-May-2023 20:46:44,-,False,,,105505874,Banks,INE040A01018,HDFC Bank Limited,2023-05-22 20:46:40,HDFCBANK
22-May-2023 14:30:10,,https://nsearchives.nseindia.com/corporate/HDFCBANK_22052023143010_SELossofSC22052023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:14,22052023143010,22-May-2023 14:30:24,-,False,,,105505144,Banks,INE040A01018,HDFC Bank Limited,2023-05-22 14:30:10,HDFCBANK
17-May-2023 16:38:27,,https://nsearchives.nseindia.com/corporate/HDFCBANK_17052023163827_SEintimation17052023.pdf,"HDFC Bank Limited has informed the Exchange regarding 'Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",,,Updates,00:00:21,17052023163827,17-May-2023 16:38:48,-,False,,,105499943,Banks,INE040A01018,HDFC Bank Limited,2023-05-17 16:38:27,HDFCBANK
16-May-2023 16:56:00,,https://nsearchives.nseindia.com/corporate/HDFCBANK_16052023165600_Analyst16May2023.pdf,HDFC Bank Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:05,16052023165600,16-May-2023 16:56:05,-,False,,,105498506,Banks,INE040A01018,HDFC Bank Limited,2023-05-16 16:56:00,HDFCBANK
16-May-2023 14:39:52,,https://nsearchives.nseindia.com/corporate/HDFCBANK_16052023143952_SELossofSC16052023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:04,16052023143952,16-May-2023 14:39:56,-,False,,,105498253,Banks,INE040A01018,HDFC Bank Limited,2023-05-16 14:39:52,HDFCBANK
15-May-2023 17:31:46,,https://nsearchives.nseindia.com/corporate/HDFCBANK_15052023173146_SEIntimation_HDFCBank_HCALFinalApproval_15052023.pdf,"HDFC Bank Limited has informed the Exchange regarding Proposed composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation Limited, with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:04,15052023173146,15-May-2023 17:31:50,-,False,,,105497087,Banks,INE040A01018,HDFC Bank Limited,2023-05-15 17:31:46,HDFCBANK
15-May-2023 15:20:01,,https://nsearchives.nseindia.com/corporate/HDFCBANK_15052023152001_SELossofSC15052023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:06,15052023152001,15-May-2023 15:20:07,-,False,,,105496727,Banks,INE040A01018,HDFC Bank Limited,2023-05-15 15:20:01,HDFCBANK
12-May-2023 12:15:41,,https://nsearchives.nseindia.com/corporate/HDFCBANK_12052023121541_taxdeductionondividend2023.pdf,HDFC Bank Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:08,12052023121541,12-May-2023 12:15:49,-,False,,,105494558,Banks,INE040A01018,HDFC Bank Limited,2023-05-12 12:15:41,HDFCBANK
11-May-2023 19:35:22,,https://nsearchives.nseindia.com/corporate/HDFCBANK_11052023193522_SE_intimation_11052023.pdf,"HDFC Bank Limited has informed the Exchange regarding 'Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 - Notice of Postal Ballot'.",,,Updates,00:00:01,11052023193522,11-May-2023 19:35:23,-,False,,,105493854,Banks,INE040A01018,HDFC Bank Limited,2023-05-11 19:35:22,HDFCBANK
10-May-2023 15:43:51,,https://nsearchives.nseindia.com/corporate/HDFCBANK_10052023154351_HDFCAMC_AIFfinalapproval10may2023.pdf,"HDFC Bank Limited has informed the Exchange about Composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation, with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:04,10052023154351,10-May-2023 15:43:55,-,False,,,105491978,Banks,INE040A01018,HDFC Bank Limited,2023-05-10 15:43:51,HDFCBANK
09-May-2023 20:49:53,,https://nsearchives.nseindia.com/corporate/HDFCBANK_09052023204953_ESOPSELetter_09May2023.pdf,HDFC Bank Limited has informed the Exchange regarding Allotment of 4561966  Shares.,,,ESOP/ESOS/ESPS,00:00:03,09052023204953,09-May-2023 20:49:56,-,False,,,105491096,Banks,INE040A01018,HDFC Bank Limited,2023-05-09 20:49:53,HDFCBANK
09-May-2023 12:10:29,,https://nsearchives.nseindia.com/corporate/HDFCBANK_09052023121029_SELossofSC09052023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:06,09052023121029,09-May-2023 12:10:35,-,False,,,105490213,Banks,INE040A01018,HDFC Bank Limited,2023-05-09 12:10:29,HDFCBANK
08-May-2023 17:27:01,,https://nsearchives.nseindia.com/corporate/HDFCBANK_08052023172701_FINALUPLAOD_PBNotice08May2023.pdf,HDFC Bank Limited has informed the Exchange regarding Notice of Postal Ballot,,,Shareholders meeting,00:00:10,08052023172701,08-May-2023 17:27:11,-,False,,,105489307,Banks,INE040A01018,HDFC Bank Limited,2023-05-08 17:27:01,HDFCBANK
08-May-2023 16:11:27,,https://nsearchives.nseindia.com/corporate/HDFCBANK_08052023161127_SELossofSC08052023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:03,08052023161127,08-May-2023 16:11:30,-,False,,,105489178,Banks,INE040A01018,HDFC Bank Limited,2023-05-08 16:11:27,HDFCBANK
02-May-2023 13:56:00,,https://nsearchives.nseindia.com/corporate/HDFCBANK_02052023135600_SELossofSC02052023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:14,02052023135600,02-May-2023 13:56:14,-,False,,,105483502,Banks,INE040A01018,HDFC Bank Limited,2023-05-02 13:56:00,HDFCBANK
27-Apr-2023 20:11:19,,https://nsearchives.nseindia.com/corporate/HDFCBANK_27042023201119_SEESOP.pdf,HDFC Bank Limited has informed the Exchange regarding Allotment of 2728488  Shares.,,,ESOP/ESOS/ESPS,00:00:08,27042023201119,27-Apr-2023 20:11:27,-,False,,,105480639,Banks,INE040A01018,HDFC Bank Limited,2023-04-27 20:11:19,HDFCBANK
27-Apr-2023 15:33:23,,https://nsearchives.nseindia.com/corporate/HDFCBANK_27042023153323_SEintimation27Apr23.pdf,"HDFC Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on April 27, 2023.",,,Outcome of Board Meeting,00:00:06,27042023153323,27-Apr-2023 15:33:29,-,False,,,105480215,Banks,INE040A01018,HDFC Bank Limited,2023-04-27 15:33:23,HDFCBANK
25-Apr-2023 17:58:03,,https://nsearchives.nseindia.com/corporate/HDFCBANK_25042023175803_Regulation88.pdf,"Housing Development Finance Corporation Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",,,Disclosure under SEBI Takeover Regulations,00:00:06,25042023175803,25-Apr-2023 17:58:09,-,False,,,105472539,Banks,INE040A01018,HDFC Bank Limited,2023-04-25 17:58:03,HDFCBANK
24-Apr-2023 16:53:31,,https://nsearchives.nseindia.com/corporate/HDFCBANK_24042023165331_SELossofSC24042023.pdf,HDFC Bank Limited has informed the Exchange about Loss of Share Certificates,,,Loss of Share Certificates,00:00:04,24042023165331,24-Apr-2023 16:53:35,-,False,,,105476628,Banks,INE040A01018,HDFC Bank Limited,2023-04-24 16:53:31,HDFCBANK
24-Apr-2023 16:45:45,,https://nsearchives.nseindia.com/corporate/HDFCBANK_24042023164545_SEIntimation_HDFCBank_GrihaMASApproval_24042023.pdf,"HDFC Bank Limited has informed the Exchange regarding  Proposed composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation Limited, with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:04,24042023164545,24-Apr-2023 16:45:49,-,False,,,105476618,Banks,INE040A01018,HDFC Bank Limited,2023-04-24 16:45:45,HDFCBANK
22-Apr-2023 20:56:07,,https://nsearchives.nseindia.com/corporate/HDFCBANK_22042023205607_Final_GoDigit_Apr222023.pdf,"HDFC Bank Limited has informed the Exchange regarding Disclosure under Regulation 30 of the SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015",,,Acquisition,00:00:06,22042023205607,22-Apr-2023 20:56:13,-,False,,,105476016,Banks,INE040A01018,HDFC Bank Limited,2023-04-22 20:56:07,HDFCBANK
21-Apr-2023 20:04:28,,https://nsearchives.nseindia.com/corporate/HDFCBANK_21042023200428_SEIntimation_HDFCBank_HDFCAMCMFFinalApproval.pdf,"HDFC Bank Limited has informed the Exchange regarding Proposed composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation Limited, with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:03,21042023200428,21-Apr-2023 20:04:31,-,False,,,105475356,Banks,INE040A01018,HDFC Bank Limited,2023-04-21 20:04:28,HDFCBANK
21-Apr-2023 15:39:33,,https://nsearchives.nseindia.com/corporate/HDFCBANK_21042023153933_SE_Intimation_21042023.pdf,HDFC Bank Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:02,21042023153933,21-Apr-2023 15:39:35,-,False,,,105474991,Banks,INE040A01018,HDFC Bank Limited,2023-04-21 15:39:33,HDFCBANK
21-Apr-2023 15:33:19,,https://nsearchives.nseindia.com/corporate/HDFCBANK_21042023153319_SEIntimation_RBIForbearances.pdf,"HDFC Bank Limited has informed the Exchange regarding Composite scheme of amalgamation for the amalgamation of: (i) HDFC Investments Limited and HDFC Holdings Limited, wholly-owned subsidiaries of Housing Development Finance Corporation Limited with and into HDFC Limited; and (ii) HDFC Limited with and into HDFC Bank Limited",,,Amalgamation/Merger,00:00:03,21042023153319,21-Apr-2023 15:33:22,-,False,,,105474985,Banks,INE040A01018,HDFC Bank Limited,2023-04-21 15:33:19,HDFCBANK
20-Apr-2023 08:58:07,,https://nsearchives.nseindia.com/corporate/HDFCBANK_20042023085807_SE_Intimation_20042023.pdf,HDFC Bank Limited has informed the Exchange regarding 'Approval from the Reserve Bank of India (RBI) regarding appointment of Deputy ManagingDirector and Executive Director of HDFC Bank Limited'.,,,Updates,00:00:04,20042023085807,20-Apr-2023 08:58:11,-,False,,,105473447,Banks,INE040A01018,HDFC Bank Limited,2023-04-20 08:58:07,HDFCBANK
