an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
15-Jan-2025 15:59:09,,https://nsearchives.nseindia.com/corporate/PRASAD_15012025155753_BM.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on January 15, 2025.",,,Outcome of Board Meeting,00:00:00,15012025155909,15-Jan-2025 15:59:09,-,False,,,106114681,,INE795G01014,HDFC Life Insurance Company Limited,2025-01-15 15:59:09,HDFCLIFE
15-Jan-2025 15:55:49,,https://nsearchives.nseindia.com/corporate/BM_15012025155549.pdf," HDFC Life Insurance Company Limited has submitted to the Exchange, the financial results for the period ended December 31, 2024.",,,Financial Result Updates,00:00:00,15012025155549,15-Jan-2025 15:55:49,-,False,,,168309,,INE795G01014,HDFC Life Insurance Company Limited,2025-01-15 15:55:49,HDFCLIFE
08-Jan-2025 20:56:20,,https://nsearchives.nseindia.com/corporate/PRASAD_08012025205545_Intimation_of_earning_call_signed.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,08012025205620,08-Jan-2025 20:56:21,-,False,,,106108641,,INE795G01014,HDFC Life Insurance Company Limited,2025-01-08 20:56:20,HDFCLIFE
01-Jan-2025 22:08:02,,https://nsearchives.nseindia.com/corporate/PRASAD_01012025220710_SEBIORDERODISHASIGNED.pdf,HDFC Life Insurance Company Limited has informed the Exchange about GST order,,,General Updates,00:00:01,01012025220802,01-Jan-2025 22:08:03,-,False,,,106102394,,INE795G01014,HDFC Life Insurance Company Limited,2025-01-01 22:08:02,HDFCLIFE
01-Jan-2025 22:05:31,,https://nsearchives.nseindia.com/corporate/PRASAD_01012025220446_GSTORDERMAHASIGNED.pdf,HDFC Life Insurance Company Limited has informed the Exchange about GST Order,,,General Updates,00:00:02,01012025220531,01-Jan-2025 22:05:33,-,False,,,106102388,,INE795G01014,HDFC Life Insurance Company Limited,2025-01-01 22:05:31,HDFCLIFE
24-Dec-2024 23:27:43,,https://nsearchives.nseindia.com/corporate/PRASAD_24122024232711_SEBIDisclosureMaharashtraigned.pdf,"HDFC Life Insurance Company Limited has informed the Exchange about 'Disclosure Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015'",,,General Updates,00:00:01,24122024232743,24-Dec-2024 23:27:44,-,False,,,106094023,,INE795G01014,HDFC Life Insurance Company Limited,2024-12-24 23:27:43,HDFCLIFE
19-Dec-2024 21:59:37,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_19122024215938_SEBI_Disclosure.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015'.",,,Updates,00:00:01,19122024215937,19-Dec-2024 21:59:38,-,False,,,106089984,,INE795G01014,HDFC Life Insurance Company Limited,2024-12-19 21:59:37,HDFCLIFE
18-Dec-2024 11:39:09,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_18122024113909_Outcome_Citi_India_Financials_Tour__1_.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,18122024113909,18-Dec-2024 11:39:10,-,False,,,106088318,,INE795G01014,HDFC Life Insurance Company Limited,2024-12-18 11:39:09,HDFCLIFE
14-Dec-2024 18:41:17,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_14122024184118_131224.pdf,HDFC Life Insurance Company Limited has informed the Exchange about GST order received by the company,,,General Updates,00:00:01,14122024184117,14-Dec-2024 18:41:18,-,False,,,106085967,,INE795G01014,HDFC Life Insurance Company Limited,2024-12-14 18:41:17,HDFCLIFE
11-Dec-2024 21:57:04,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_11122024215704_ESOP-SE_Intimation_Final.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding Allotment of 261015  Shares.,,,ESOP/ESOS/ESPS,00:00:01,11122024215704,11-Dec-2024 21:57:05,-,False,,,106083144,,INE795G01014,HDFC Life Insurance Company Limited,2024-12-11 21:57:04,HDFCLIFE
11-Dec-2024 21:51:41,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_11122024215141_Announcement_for_Citi_tour_pre_intimation_v2.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,11122024215141,11-Dec-2024 21:51:42,-,False,,,106083143,,INE795G01014,HDFC Life Insurance Company Limited,2024-12-11 21:51:41,HDFCLIFE
10-Dec-2024 11:20:56,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_10122024112056_SE101224.pdf,HDFC Life Insurance Company Limited has informed the Exchange about acquisition of Bima Sugam.,,,General Updates,00:00:01,10122024112056,10-Dec-2024 11:20:57,-,False,,,106081244,,INE795G01014,HDFC Life Insurance Company Limited,2024-12-10 11:20:56,HDFCLIFE
28-Nov-2024 15:32:07,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_28112024153207_SEAnnouncement2811.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding 'Press Note'.,,,Updates,00:00:01,28112024153207,28-Nov-2024 15:32:08,-,False,,,106071923,,INE795G01014,HDFC Life Insurance Company Limited,2024-11-28 15:32:07,HDFCLIFE
25-Nov-2024 16:22:20,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_25112024162220_NSE.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding 'Incident Reporting'.,,,Updates,00:00:01,25112024162220,25-Nov-2024 16:22:21,-,False,,,106068682,,INE795G01014,HDFC Life Insurance Company Limited,2024-11-25 16:22:20,HDFCLIFE
13-Nov-2024 11:23:31,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_13112024112331_AnnouncementUSB.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Presentation,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:00,13112024112331,13-Nov-2024 11:23:31,-,False,,,106056513,,INE795G01014,HDFC Life Insurance Company Limited,2024-11-13 11:23:31,HDFCLIFE
07-Nov-2024 17:58:13,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_07112024175813_Analyst_Meet_06112024__1_.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,07112024175813,07-Nov-2024 17:58:14,-,False,,,106049267,,INE795G01014,HDFC Life Insurance Company Limited,2024-11-07 17:58:13,HDFCLIFE
01-Nov-2024 11:50:12,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_01112024115012_ESOPSEIntimationOCTOBER.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding Allotment of 320589  Shares.,,,ESOP/ESOS/ESPS,00:00:01,01112024115012,01-Nov-2024 11:50:13,-,False,,,106042473,,INE795G01014,HDFC Life Insurance Company Limited,2024-11-01 11:50:12,HDFCLIFE
29-Oct-2024 16:18:49,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_29102024161849_SEBIDisclosure.pdf,HDFC Life Insurance Company Limited has informed the Exchange about GST order received by the company,,,General Updates,00:00:01,29102024161849,29-Oct-2024 16:18:50,-,False,,,106038902,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-29 16:18:49,HDFCLIFE
27-Oct-2024 20:12:47,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_27102024201247_SEBIDisclosure26.pdf,HDFC Life Insurance Company Limited has informed the Exchange about GST orders received by the Company,,,General Updates,00:00:01,27102024201247,27-Oct-2024 20:12:48,-,False,,,106036433,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-27 20:12:47,HDFCLIFE
21-Oct-2024 22:05:39,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_21102024220539_Transcript.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Transcript,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,21102024220539,21-Oct-2024 22:05:40,-,False,,,106029690,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-21 22:05:39,HDFCLIFE
19-Oct-2024 16:23:57,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_19102024162357_SEBIDisclosureAssamsigned.pdf,HDFC Life Insurance Company Limited has informed the Exchange about GST order received by the Company,,,General Updates,00:00:01,19102024162357,19-Oct-2024 16:23:58,-,False,,,106028116,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-19 16:23:57,HDFCLIFE
16-Oct-2024 18:55:46,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_16102024185546_Newspaper_Advt-_Transfer_to_IEPF__1___1_.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Copy of Newspaper Publication for transfer of unclaimed dividend/equity shares to IEPF,,,Copy of Newspaper Publication,00:00:01,16102024185546,16-Oct-2024 18:55:47,-,False,,,106024769,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-16 18:55:46,HDFCLIFE
15-Oct-2024 23:03:18,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_15102024230318_Audiorecording.pdf,"HDFC Life Insurance Company Limited has informed the Exchange about Link of Recording of Audio Recording of earnings conference call for the quarter and half year endedSeptember 30, 2024",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,15102024230318,15-Oct-2024 23:03:19,-,False,,,106023816,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-15 23:03:18,HDFCLIFE
15-Oct-2024 22:41:59,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_15102024224159_RPTNSE.pdf,HDFC Life Insurance Company Limited has informed the Exchange about related Party Transactions,,,Related Party Transactions,00:00:00,15102024224159,15-Oct-2024 22:41:59,-,False,,,106023801,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-15 22:41:59,HDFCLIFE
15-Oct-2024 15:58:32,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_15102024155832_Revised_Results.pdf,HDFC Life Insurance Company Limited has informed the Exchange about the financial results,,,General Updates,00:00:01,15102024155832,15-Oct-2024 15:58:33,-,False,,,106023099,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-15 15:58:32,HDFCLIFE
15-Oct-2024 14:24:11,,https://nsearchives.nseindia.com/corporate/Results_15102024142411.pdf," HDFC Life Insurance Company Limited has submitted to the Exchange, the financial results for the period ended September 30, 2024.",,,Financial Result Updates,00:00:01,15102024142411,15-Oct-2024 14:24:12,-,False,,,165664,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-15 14:24:11,HDFCLIFE
15-Oct-2024 14:22:09,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_15102024142210_Press_Release.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding a press release dated October 15, 2024, titled "" Press Release and Investor Presentation   Financial Results H1 FY25"".",,,Press Release,00:00:01,15102024142209,15-Oct-2024 14:22:10,-,False,,,106022939,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-15 14:22:09,HDFCLIFE
15-Oct-2024 14:20:15,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_15102024142015_Results.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding Outcome of Board Meeting held on October 15, 2024.",,,Outcome of Board Meeting,00:00:01,15102024142015,15-Oct-2024 14:20:16,-,False,,,106022937,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-15 14:20:15,HDFCLIFE
09-Oct-2024 14:16:14,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_09102024141614_SE0910.pdf,HDFC Life Insurance Company Limited has informed the Exchange about allotment of NCDs,,,General Updates,00:00:00,09102024141614,09-Oct-2024 14:16:14,-,False,,,106017420,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-09 14:16:14,HDFCLIFE
08-Oct-2024 17:16:21,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_08102024171622_Intimation_of_Resignation_of_Mr_Suresh_Badami__1_.pdf,"HDFC Life Insurance Company Limited has informed the Exchange about cessation of  Mr. Suresh Badami as Deputy Managing Director of the Company w.e.f October 08, 2024",,,General Updates,00:00:01,08102024171621,08-Oct-2024 17:16:22,-,False,,,106016383,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-08 17:16:21,HDFCLIFE
08-Oct-2024 16:58:35,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_08102024165835_Earning_calls__1_.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,08102024165835,08-Oct-2024 16:58:36,-,False,,,106016349,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-08 16:58:35,HDFCLIFE
07-Oct-2024 18:20:43,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_07102024182043_SE_Board_Meeting_Intimation_-_Amendment__1_.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Update on Board Meeting Intimation,,,General Updates,00:00:01,07102024182043,07-Oct-2024 18:20:44,-,False,,,106015146,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-07 18:20:43,HDFCLIFE
06-Oct-2024 19:03:38,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_06102024190338_SEBIDisclosuresigned.pdf,HDFC Life Insurance Company Limited has informed the Exchange about GST Order,,,General Updates,00:00:00,06102024190338,06-Oct-2024 19:03:38,-,False,,,106014266,,INE795G01014,HDFC Life Insurance Company Limited,2024-10-06 19:03:38,HDFCLIFE
27-Sep-2024 21:43:56,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_27092024214356_SECRC.pdf,HDFC Life Insurance Company Limited has informed the Exchange about issue of Securities,,,Issue of Securities,00:00:00,27092024214356,27-Sep-2024 21:43:56,-,False,,,106005101,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-27 21:43:56,HDFCLIFE
26-Sep-2024 22:33:50,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_26092024223350_CA_NDR_Chennai__2___1_.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,26092024223350,26-Sep-2024 22:33:51,-,False,,,106002411,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-26 22:33:50,HDFCLIFE
26-Sep-2024 22:29:05,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_26092024222906_GST_Order_26092024__1_.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Income Tax order,,,General Updates,00:00:01,26092024222905,26-Sep-2024 22:29:06,-,False,,,106002409,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-26 22:29:05,HDFCLIFE
24-Sep-2024 17:16:05,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_24092024171605_SE_Intimation_CRC_Meeting.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Committee Meeting Intimation   Approval of terms of issuance for Subordinated debtinstrument,,,General Updates,00:00:01,24092024171605,24-Sep-2024 17:16:06,-,False,,,105997567,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-24 17:16:05,HDFCLIFE
24-Sep-2024 16:13:56,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_24092024161356_Announcement_for_JP_Morgan.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,24092024161356,24-Sep-2024 16:13:57,-,False,,,105997431,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-24 16:13:56,HDFCLIFE
22-Sep-2024 19:39:19,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_22092024193919_2.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,22092024193919,22-Sep-2024 19:39:20,-,False,,,105995584,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-22 19:39:19,HDFCLIFE
20-Sep-2024 23:59:39,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_20092024235939_CANDR1.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,20092024235939,20-Sep-2024 23:59:40,-,False,,,105994995,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-20 23:59:39,HDFCLIFE
18-Sep-2024 15:09:29,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_18092024150929_AnnouncementforJefferies.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:00,18092024150929,18-Sep-2024 15:09:29,-,False,,,105991662,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-18 15:09:29,HDFCLIFE
11-Sep-2024 14:40:39,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_11092024144039_CancellationofAnlaystMeet.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding 'Cancellation of Investor/ Analyst Meet'.,,,Updates,00:00:01,11092024144039,11-Sep-2024 14:40:40,-,False,,,105985428,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-11 14:40:39,HDFCLIFE
10-Sep-2024 19:01:17,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_10092024190118_PriorintimationESOP.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding Allotment of 734302  Shares.,,,ESOP/ESOS/ESPS,00:00:01,10092024190117,10-Sep-2024 19:01:18,-,False,,,105984673,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-10 19:01:17,HDFCLIFE
10-Sep-2024 18:53:24,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_10092024185324_SEAnnouncement100924.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Credit Rating,,,Credit Rating,00:00:00,10092024185324,10-Sep-2024 18:53:24,-,False,,,105984662,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-10 18:53:24,HDFCLIFE
06-Sep-2024 16:32:05,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_06092024163205_SEAnnouncement.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,06092024163205,06-Sep-2024 16:32:06,-,False,,,105981085,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-06 16:32:05,HDFCLIFE
02-Sep-2024 17:19:58,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_02092024171958_ESOP.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding Grant of 687046  Equity Shares.,,,ESOP/ESOS/ESPS,00:00:01,02092024171958,02-Sep-2024 17:19:59,-,False,,,105974168,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-02 17:19:58,HDFCLIFE
02-Sep-2024 14:45:41,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_02092024144541_Bihar.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding 'GST Order'.,,,Updates,00:00:01,02092024144541,02-Sep-2024 14:45:42,-,False,,,105973845,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-02 14:45:41,HDFCLIFE
01-Sep-2024 19:41:57,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_01092024194157_GSTEB.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",,,Updates,00:00:01,01092024194157,01-Sep-2024 19:41:58,-,False,,,105973351,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-01 19:41:57,HDFCLIFE
01-Sep-2024 19:37:37,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_01092024193737_GSTDelhi.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",,,Updates,00:00:01,01092024193737,01-Sep-2024 19:37:38,-,False,,,105973350,,INE795G01014,HDFC Life Insurance Company Limited,2024-09-01 19:37:37,HDFCLIFE
31-Aug-2024 18:50:47,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_31082024185047_Signed2.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding 'GST order'.,,,Updates,00:00:01,31082024185047,31-Aug-2024 18:50:48,-,False,,,105972899,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-31 18:50:47,HDFCLIFE
31-Aug-2024 18:46:38,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_31082024184638_signed1.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding 'GST Order'.,,,Updates,00:00:01,31082024184638,31-Aug-2024 18:46:39,-,False,,,105972891,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-31 18:46:38,HDFCLIFE
30-Aug-2024 12:58:22,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_30082024125822_SEBIDisclosure.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding 'GST Order'.,,,Updates,00:00:01,30082024125822,30-Aug-2024 12:58:23,-,False,,,105971054,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-30 12:58:22,HDFCLIFE
29-Aug-2024 14:43:00,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_29082024144300_gstorder.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)Regulations, 2015'.",,,Updates,00:00:01,29082024144300,29-Aug-2024 14:43:01,-,False,,,105969588,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-29 14:43:00,HDFCLIFE
27-Aug-2024 20:10:11,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_27082024201011_UAE.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,27082024201011,27-Aug-2024 20:10:12,-,False,,,105967136,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-27 20:10:11,HDFCLIFE
26-Aug-2024 14:17:51,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_26082024141751_GSTOrders.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding 'GST Orders'.,,,Updates,00:00:01,26082024141751,26-Aug-2024 14:17:52,-,False,,,105965490,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-26 14:17:51,HDFCLIFE
24-Aug-2024 19:16:45,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_24082024191645_SEBI2308.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)Regulations, 2015'.",,,Updates,00:00:01,24082024191645,24-Aug-2024 19:16:46,-,False,,,105964939,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-24 19:16:45,HDFCLIFE
22-Aug-2024 18:29:56,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_22082024182957_2.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,22082024182956,22-Aug-2024 18:29:57,-,False,,,105962596,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-22 18:29:56,HDFCLIFE
21-Aug-2024 16:12:27,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_21082024161227_1.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:02,21082024161227,21-Aug-2024 16:12:29,-,False,,,105960914,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-21 16:12:27,HDFCLIFE
15-Aug-2024 22:15:40,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_15082024221540_SEBI1408.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)Regulations, 2015'.",,,Updates,00:00:01,15082024221540,15-Aug-2024 22:15:41,-,False,,,105956281,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-15 22:15:40,HDFCLIFE
14-Aug-2024 22:38:02,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_14082024223802_AnalystMeet.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,14082024223802,14-Aug-2024 22:38:03,-,False,,,105955754,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-14 22:38:02,HDFCLIFE
14-Aug-2024 22:35:31,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_14082024223532_PriorInitmationAnalystMeet.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,14082024223531,14-Aug-2024 22:35:32,-,False,,,105955750,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-14 22:35:31,HDFCLIFE
14-Aug-2024 22:32:52,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_14082024223252_GST.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)Regulations, 2015'.",,,Updates,00:00:01,14082024223252,14-Aug-2024 22:32:53,-,False,,,105955747,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-14 22:32:52,HDFCLIFE
13-Aug-2024 14:16:04,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_13082024141605_SEBIDisclosure.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)Regulations, 2015'.",,,Updates,00:00:01,13082024141604,13-Aug-2024 14:16:05,-,False,,,105951794,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-13 14:16:04,HDFCLIFE
10-Aug-2024 22:20:34,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_10082024222034_SEBI.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)Regulations, 2015'.",,,Updates,00:00:00,10082024222034,10-Aug-2024 22:20:34,-,False,,,105949322,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-10 22:20:34,HDFCLIFE
09-Aug-2024 17:45:49,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_09082024174549_ESOPAllotment.pdf,HDFC Life Insurance Company Limited has informed the Exchange regarding Allotment of 507558  Shares.,,,ESOP/ESOS/ESPS,00:00:02,09082024174549,09-Aug-2024 17:45:51,-,False,,,105947851,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-09 17:45:49,HDFCLIFE
07-Aug-2024 22:34:11,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_07082024223411_AnalystMeetIntimation.pdf,HDFC Life Insurance Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,07082024223411,07-Aug-2024 22:34:12,-,False,,,105944277,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-07 22:34:11,HDFCLIFE
04-Aug-2024 21:13:52,,https://nsearchives.nseindia.com/corporate/HDFCLIFE_04082024211352_SEIntimationGSTOrder.pdf,"HDFC Life Insurance Company Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements)Regulations, 2015'.",,,Updates,00:00:01,04082024211352,04-Aug-2024 21:13:53,-,False,,,105938571,,INE795G01014,HDFC Life Insurance Company Limited,2024-08-04 21:13:52,HDFCLIFE
